Item,Year,area_harvested_ha,production_tonnes,yield_kg_ha,avg_temp_c,avg_rain_mm
Soya beans,2018,1174830.0,1053560.0,896.8,27.76,1250.1
Soya beans,2019,1148050.0,1048510.0,913.3,27.83,1147.7
Soya beans,2020,1207740.0,1262280.0,1045.2,27.92,1251.8
Soya beans,2021,1105950.0,1166050.0,1054.3,28.01,1049.9
Soya beans,2022,1150000.0,1320000.0,1147.8,28.17,1131.6
Soya beans,2023,1200000.0,1350000.0,1125.0,28.05,1289.4
Sugar cane,1961,7000.0,172000.0,24571.4,26.67,1107.1
Sugar cane,1962,7500.0,185000.0,24666.7,26.46,1217.7
Sugar cane,1963,9500.0,265000.0,27894.7,26.54,1040.0
Sugar cane,1964,11500.0,348000.0,30260.9,26.7,1230.3
Sugar cane,1965,13500.0,452000.0,33481.5,26.55,1190.5
Sugar cane,1966,13500.0,441000.0,32666.7,26.44,1070.6
Sugar cane,1967,15000.0,534000.0,35600.0,26.72,1210.4
Sugar cane,1968,15000.0,545000.0,36333.3,26.8,1059.3
Sugar cane,1969,15500.0,574000.0,37032.3,26.6,1192.2
Sugar cane,1970,16000.0,607000.0,37937.5,26.88,1260.3
Sugar cane,1971,17000.0,638000.0,37529.4,26.78,1260.3
Sugar cane,1972,17500.0,666000.0,38057.1,26.86,1075.2
Sugar cane,1973,16500.0,618000.0,37454.5,26.68,1008.8
Sugar cane,1974,17500.0,670000.0,38285.7,26.82,1094.8
Sugar cane,1975,18000.0,700000.0,38888.9,26.86,1166.0
Sugar cane,1976,19000.0,735000.0,38684.2,26.68,1231.6
Sugar cane,1977,20000.0,765000.0,38250.0,26.96,1008.5
Sugar cane,1978,20000.0,770000.0,38500.0,26.99,1006.3
Sugar cane,1979,21000.0,815000.0,38809.5,26.87,1174.5
Sugar cane,1980,22000.0,870000.0,39545.5,26.93,1281.3
Sugar cane,1981,23000.0,926000.0,40260.9,26.89,1066.1
Sugar cane,1982,22500.0,900000.0,40000.0,26.85,1012.4
Sugar cane,1983,20000.0,810000.0,40500.0,27.17,1283.4
Sugar cane,1984,20500.0,821000.0,40048.8,27.06,1230.6
Sugar cane,1985,21400.0,862000.0,40280.4,27.19,1216.0
Sugar cane,1986,22400.0,897000.0,40044.6,27.3,1173.7
Sugar cane,1987,22100.0,882000.0,39909.5,27.2,1266.7
Sugar cane,1988,22200.0,888000.0,40000.0,27.25,1297.6
Sugar cane,1989,22500.0,900000.0,40000.0,27.13,1295.9
Sugar cane,1990,22400.0,920000.0,41071.4,27.14,1120.2
Sugar cane,1991,22200.0,888000.0,40000.0,27.08,1227.2
Sugar cane,1992,22400.0,896000.0,40000.0,27.23,1239.5
Sugar cane,1993,23800.0,905000.0,38025.2,27.46,1002.0
Sugar cane,1994,18750.0,633000.0,33760.0,27.32,1266.4
Sugar cane,1995,19270.0,589000.0,30565.6,27.46,1118.0
Sugar cane,1996,21053.0,615000.0,29212.0,27.25,1025.4
Sugar cane,1997,21900.0,675000.0,30821.9,27.44,1167.7
Sugar cane,1998,23000.0,675000.0,29347.8,27.35,1239.0
Sugar cane,1999,24000.0,682000.0,28416.7,27.42,1069.5
Sugar cane,2000,24000.0,695000.0,28958.3,27.39,1084.2
Sugar cane,2001,23000.0,705000.0,30652.2,27.62,1176.1
Sugar cane,2002,40000.0,750000.0,18750.0,27.68,1273.3
Sugar cane,2003,42000.0,798000.0,19000.0,27.54,1123.4
Sugar cane,2004,43000.0,854000.0,19860.5,27.49,1128.7
Sugar cane,2005,44000.0,914000.0,20772.7,27.71,1165.0
Sugar cane,2006,47000.0,987000.0,21000.0,27.61,1241.6
Sugar cane,2007,63000.0,1506000.0,23904.8,27.68,1253.3
Sugar cane,2008,71890.0,1412070.0,19642.1,27.71,1205.1
Sugar cane,2009,73060.0,1401680.0,19185.3,27.82,1122.1
Sugar cane,2010,45680.0,1009000.0,22088.4,27.67,1228.7
Sugar cane,2011,49008.0,988794.09,20176.3,27.75,1159.5
Sugar cane,2012,61821.0,1180913.52,19102.0,27.66,1097.6
Sugar cane,2013,70926.0,1301531.28,18350.5,27.78,1001.1
Sugar cane,2014,81872.0,1413512.0,17264.9,27.66,1294.9
Sugar cane,2015,85018.0,1449963.0,17054.7,27.69,1300.0
Sugar cane,2016,86373.0,1487173.0,17218.0,27.91,1014.0
Sugar cane,2017,84421.0,1496330.15,17724.6,28.03,1030.1
Sugar cane,2018,88415.0,1499275.6,16957.3,27.76,1250.1
Sugar cane,2019,86403.0,1503575.52,17401.9,27.83,1147.7
Sugar cane,2020,86413.0,1532458.04,17734.1,27.92,1251.8
Sugar cane,2021,87077.0,1540325.89,17689.2,28.01,1049.9
Sugar cane,2022,86631.0,1557084.33,17973.7,28.17,1131.6
Sugar cane,2023,86707.0,1543289.42,17798.9,28.05,1289.4
Sweet potatoes,1961,13000.0,149000.0,11461.5,26.67,1107.1
Sweet potatoes,1962,13000.0,154000.0,11846.2,26.46,1217.7
Sweet potatoes,1963,13000.0,159000.0,12230.8,26.54,1040.0
Sweet potatoes,1964,14000.0,164000.0,11714.3,26.7,1230.3
Sweet potatoes,1965,14000.0,169000.0,12071.4,26.55,1190.5
Sweet potatoes,1966,14000.0,174000.0,12428.6,26.44,1070.6
Sweet potatoes,1967,15000.0,179000.0,11933.3,26.72,1210.4
Sweet potatoes,1968,15000.0,185000.0,12333.3,26.8,1059.3
Sweet potatoes,1969,16000.0,190000.0,11875.0,26.6,1192.2
Sweet potatoes,1970,12000.0,113000.0,9416.7,26.88,1260.3
Sweet potatoes,1971,12000.0,110000.0,9166.7,26.78,1260.3
Sweet potatoes,1972,11000.0,100000.0,9090.9,26.86,1075.2
Sweet potatoes,1973,11000.0,100000.0,9090.9,26.68,1008.8
Sweet potatoes,1974,11000.0,100000.0,9090.9,26.82,1094.8
Sweet potatoes,1975,11000.0,100000.0,9090.9,26.86,1166.0
Sweet potatoes,1976,11000.0,100000.0,9090.9,26.68,1231.6
Sweet potatoes,1977,12000.0,100000.0,8333.3,26.96,1008.5
Sweet potatoes,1978,12000.0,100000.0,8333.3,26.99,1006.3
Sweet potatoes,1979,12000.0,100000.0,8333.3,26.87,1174.5
Sweet potatoes,1980,12000.0,100000.0,8333.3,26.93,1281.3
Sweet potatoes,1981,13000.0,100000.0,7692.3,26.89,1066.1
Sweet potatoes,1982,13000.0,100000.0,7692.3,26.85,1012.4
Sweet potatoes,1983,14000.0,100000.0,7142.9,27.17,1283.4
Sweet potatoes,1984,14000.0,100000.0,7142.9,27.06,1230.6
Sweet potatoes,1985,12000.0,80000.0,6666.7,27.19,1216.0
Sweet potatoes,1986,13000.0,83000.0,6384.6,27.3,1173.7
Sweet potatoes,1987,15000.0,93000.0,6200.0,27.2,1266.7
Sweet potatoes,1988,15000.0,110000.0,7333.3,27.25,1297.6
Sweet potatoes,1989,20000.0,120000.0,6000.0,27.13,1295.9
Sweet potatoes,1990,28000.0,143000.0,5107.1,27.14,1120.2
Sweet potatoes,1991,31000.0,184000.0,5935.5,27.08,1227.2
Sweet potatoes,1992,51000.0,218000.0,4274.5,27.23,1239.5
Sweet potatoes,1993,69000.0,359000.0,5202.9,27.46,1002.0
Sweet potatoes,1994,69000.0,305000.0,4420.3,27.32,1266.4
Sweet potatoes,1995,299000.0,1168000.0,3906.4,27.46,1118.0
Sweet potatoes,1996,301000.0,1478000.0,4910.3,27.25,1025.4
Sweet potatoes,1997,333000.0,1493000.0,4483.5,27.44,1167.7
Sweet potatoes,1998,282200.0,1560000.0,5528.0,27.35,1239.0
Sweet potatoes,1999,817000.0,2451000.0,3000.0,27.42,1069.5
Sweet potatoes,2000,823000.0,2468000.0,2998.8,27.39,1084.2
Sweet potatoes,2001,824000.0,2473000.0,3001.2,27.62,1176.1
Sweet potatoes,2002,877000.0,2631000.0,3000.0,27.68,1273.3
Sweet potatoes,2003,895000.0,2800000.0,3128.5,27.54,1123.4
Sweet potatoes,2004,954000.0,2996000.0,3140.5,27.49,1128.7
Sweet potatoes,2005,989000.0,3205000.0,3240.6,27.71,1165.0
Sweet potatoes,2006,1021000.0,3462000.0,3390.8,27.61,1241.6
Sweet potatoes,2007,1131000.0,2432000.0,2150.3,27.68,1253.3
Sweet potatoes,2008,1106000.0,3318000.0,3000.0,27.71,1205.1
Sweet potatoes,2009,1100000.0,3300000.0,3000.0,27.82,1122.1
Sweet potatoes,2010,1298486.0,3467072.74,2670.1,27.67,1228.7
Sweet potatoes,2011,1326447.0,3516652.63,2651.2,27.75,1159.5
Sweet potatoes,2012,1332406.0,3592439.52,2696.2,27.66,1097.6
Sweet potatoes,2013,1386114.0,3676708.87,2652.5,27.78,1001.1
Sweet potatoes,2014,1506706.0,3734748.58,2478.8,27.66,1294.9
Sweet potatoes,2015,1552692.0,3857241.92,2484.2,27.69,1300.0
Sweet potatoes,2016,1481837.0,3933480.17,2654.5,27.91,1014.0
Sweet potatoes,2017,1513745.0,3987388.8,2634.1,28.03,1030.1
Sweet potatoes,2018,1516091.0,4062466.4,2679.6,27.76,1250.1
Sweet potatoes,2019,1503891.0,4143207.09,2755.0,27.83,1147.7
Sweet potatoes,2020,1511243.0,4064354.1,2689.4,27.92,1251.8
Sweet potatoes,2021,1510408.0,4090009.19,2707.9,28.01,1049.9
Sweet potatoes,2022,1508514.0,4099190.13,2717.4,28.17,1131.6
Sweet potatoes,2023,1510055.0,4084517.8,2704.9,28.05,1289.4
Taro,1961,181000.0,1147000.0,6337.0,26.67,1107.1
Taro,1962,295000.0,1545000.0,5237.3,26.46,1217.7
Taro,1963,257000.0,1551000.0,6035.0,26.54,1040.0
Taro,1964,284000.0,1621000.0,5707.7,26.7,1230.3
Taro,1965,282000.0,1602000.0,5680.9,26.55,1190.5
Taro,1966,246000.0,1433000.0,5825.2,26.44,1070.6
Taro,1967,288000.0,1648000.0,5722.2,26.72,1210.4
Taro,1968,243000.0,1327000.0,5460.9,26.8,1059.3
Taro,1969,284000.0,1725000.0,6073.9,26.6,1192.2
Taro,1970,328000.0,1381000.0,4210.4,26.88,1260.3
Taro,1971,210000.0,880000.0,4190.5,26.78,1260.3
Taro,1972,325000.0,1357000.0,4175.4,26.86,1075.2
Taro,1973,265000.0,1106000.0,4173.6,26.68,1008.8
Taro,1974,115000.0,480000.0,4173.9,26.82,1094.8
Taro,1975,120000.0,504000.0,4200.0,26.86,1166.0
Taro,1976,125000.0,532000.0,4256.0,26.68,1231.6
Taro,1977,85000.0,346000.0,4070.6,26.96,1008.5
Taro,1978,50000.0,182000.0,3640.0,26.99,1006.3
Taro,1979,40000.0,132000.0,3300.0,26.87,1174.5
Taro,1980,65000.0,208000.0,3200.0,26.93,1281.3
Taro,1981,85000.0,270000.0,3176.5,26.89,1066.1
Taro,1982,85000.0,280000.0,3294.1,26.85,1012.4
Taro,1983,70000.0,224000.0,3200.0,27.17,1283.4
Taro,1984,68000.0,207000.0,3044.1,27.06,1230.6
Taro,1985,70000.0,232000.0,3314.3,27.19,1216.0
Taro,1986,91000.0,373000.0,4098.9,27.3,1173.7
Taro,1987,83000.0,354000.0,4265.1,27.2,1266.7
Taro,1988,127000.0,635000.0,5000.0,27.25,1297.6
Taro,1989,137000.0,649000.0,4737.2,27.13,1295.9
Taro,1990,141000.0,731000.0,5184.4,27.14,1120.2
Taro,1991,166000.0,829000.0,4994.0,27.08,1227.2
Taro,1992,188000.0,940000.0,5000.0,27.23,1239.5
Taro,1993,213000.0,1066000.0,5004.7,27.46,1002.0
Taro,1994,226000.0,1128000.0,4991.2,27.32,1266.4
Taro,1995,262590.0,1560450.0,5942.5,27.46,1118.0
Taro,1996,279660.0,1657890.0,5928.2,27.25,1025.4
Taro,1997,297620.0,1766350.0,5934.9,27.44,1167.7
Taro,1998,304910.0,1828100.0,5995.5,27.35,1239.0
Taro,1999,267240.0,1689770.0,6323.0,27.42,1069.5
Taro,2000,243710.0,1616900.0,6634.5,27.39,1084.2
Taro,2001,296040.0,1700130.0,5742.9,27.62,1176.1
Taro,2002,299010.0,1801330.0,6024.3,27.68,1273.3
Taro,2003,308900.0,1908440.0,6178.2,27.54,1123.4
Taro,2004,288740.0,1878470.0,6505.7,27.49,1128.7
Taro,2005,296810.0,2098900.0,7071.5,27.71,1165.0
Taro,2006,312230.0,2149320.0,6883.8,27.61,1241.6
Taro,2007,394110.0,2698130.0,6846.1,27.68,1253.3
Taro,2008,462620.0,2788450.0,6027.5,27.71,1205.1
Taro,2009,482460.0,3033340.0,6287.2,27.82,1122.1
Taro,2010,520130.0,2957090.0,5685.3,27.67,1228.7
Taro,2011,446991.0,3011661.0,6737.6,27.75,1159.5
Taro,2012,622800.0,3058300.0,4910.6,27.66,1097.6
Taro,2013,622800.0,3058300.0,4910.6,27.78,1001.1
Taro,2014,639980.0,3273000.0,5114.2,27.66,1294.9
Taro,2015,826800.0,3276700.0,3963.1,27.69,1300.0
Taro,2016,947240.0,7151180.0,7549.5,27.91,1014.0
Taro,2017,1061440.0,7549500.0,7112.5,28.03,1030.1
Taro,2018,1113770.0,7930830.0,7120.7,27.76,1250.1
Taro,2019,1223180.0,7900080.0,6458.6,27.83,1147.7
Taro,2020,1332030.0,7867170.0,5906.2,27.92,1251.8
Taro,2021,1337500.0,8202650.0,6132.8,28.01,1049.9
Taro,2022,1323604.0,8200000.0,6195.2,28.17,1131.6
Taro,2023,1349720.0,8334557.19,6175.0,28.05,1289.4
Tomatoes,1961,18000.0,176000.0,9777.8,26.67,1107.1
Tomatoes,1962,18000.0,180000.0,10000.0,26.46,1217.7
Tomatoes,1963,18600.0,185000.0,9946.2,26.54,1040.0
Tomatoes,1964,19000.0,189000.0,9947.4,26.7,1230.3
Tomatoes,1965,19500.0,195000.0,10000.0,26.55,1190.5
Tomatoes,1966,20000.0,199000.0,9950.0,26.44,1070.6
Tomatoes,1967,20500.0,204000.0,9951.2,26.72,1210.4
Tomatoes,1968,21000.0,209000.0,9952.4,26.8,1059.3
Tomatoes,1969,21500.0,214000.0,9953.5,26.6,1192.2
Tomatoes,1970,22000.0,220000.0,10000.0,26.88,1260.3
Tomatoes,1971,22500.0,225000.0,10000.0,26.78,1260.3
Tomatoes,1972,23000.0,230000.0,10000.0,26.86,1075.2
Tomatoes,1973,20000.0,190000.0,9500.0,26.68,1008.8
Tomatoes,1974,23000.0,220000.0,9565.2,26.82,1094.8
Tomatoes,1975,25000.0,240000.0,9600.0,26.86,1166.0
Tomatoes,1976,27000.0,260000.0,9629.6,26.68,1231.6
Tomatoes,1977,30000.0,300000.0,10000.0,26.96,1008.5
Tomatoes,1978,31000.0,310000.0,10000.0,26.99,1006.3
Tomatoes,1979,32000.0,320000.0,10000.0,26.87,1174.5
Tomatoes,1980,32500.0,325000.0,10000.0,26.93,1281.3
Tomatoes,1981,33000.0,330000.0,10000.0,26.89,1066.1
Tomatoes,1982,33500.0,335000.0,10000.0,26.85,1012.4
Tomatoes,1983,34000.0,340000.0,10000.0,27.17,1283.4
Tomatoes,1984,34500.0,345000.0,10000.0,27.06,1230.6
Tomatoes,1985,35000.0,350000.0,10000.0,27.19,1216.0
Tomatoes,1986,35500.0,355000.0,10000.0,27.3,1173.7
Tomatoes,1987,36000.0,360000.0,10000.0,27.2,1266.7
Tomatoes,1988,36500.0,365000.0,10000.0,27.25,1297.6
Tomatoes,1989,37000.0,370000.0,10000.0,27.13,1295.9
Tomatoes,1990,37500.0,375000.0,10000.0,27.14,1120.2
Tomatoes,1991,38000.0,380000.0,10000.0,27.08,1227.2
Tomatoes,1992,40000.0,400000.0,10000.0,27.23,1239.5
Tomatoes,1993,45000.0,460000.0,10222.2,27.46,1002.0
Tomatoes,1994,50000.0,513000.0,10260.0,27.32,1266.4
Tomatoes,1995,55000.0,569000.0,10345.5,27.46,1118.0
Tomatoes,1996,63038.0,569100.0,9027.8,27.25,1025.4
Tomatoes,1997,85000.0,650000.0,7647.1,27.44,1167.7
Tomatoes,1998,115000.0,801000.0,6965.2,27.35,1239.0
Tomatoes,1999,126000.0,1078784.0,8561.8,27.42,1069.5
Tomatoes,2000,210000.0,1260794.0,6003.8,27.39,1084.2
Tomatoes,2001,210000.0,1251003.0,5957.2,27.62,1176.1
Tomatoes,2002,210000.0,1284062.0,6114.6,27.68,1273.3
Tomatoes,2003,215000.0,1324427.0,6160.1,27.54,1123.4
Tomatoes,2004,240000.0,1805085.0,7521.2,27.49,1128.7
Tomatoes,2005,250000.0,2042861.0,8171.4,27.71,1165.0
Tomatoes,2006,250000.0,2079008.0,8316.0,27.61,1241.6
Tomatoes,2007,250000.0,1701400.0,6805.6,27.68,1253.3
Tomatoes,2008,265000.0,1823844.0,6882.4,27.71,1205.1
Tomatoes,2009,270000.0,1750000.0,6481.5,27.82,1122.1
Tomatoes,2010,272950.0,1799960.0,6594.5,27.67,1228.7
Tomatoes,2011,286450.0,1491319.0,5206.2,27.75,1159.5
Tomatoes,2012,469000.0,2060300.0,4393.0,27.66,1097.6
Tomatoes,2013,517400.0,1925120.0,3720.8,27.78,1001.1
Tomatoes,2014,541800.0,4083500.0,7536.9,27.66,1294.9
Tomatoes,2015,557500.0,4229330.0,7586.2,27.69,1300.0
Tomatoes,2016,634660.0,2632500.0,4147.9,27.91,1014.0
Tomatoes,2017,701300.0,2809200.0,4005.7,28.03,1030.1
Tomatoes,2018,842734.0,2936870.0,3484.9,27.76,1250.1
Tomatoes,2019,902911.0,3102960.0,3436.6,27.83,1147.7
Tomatoes,2020,858639.0,3390170.0,3948.3,27.92,1251.8
Tomatoes,2021,926798.0,3477981.0,3752.7,28.01,1049.9
Tomatoes,2022,997501.0,3600783.69,3609.8,28.17,1131.6
Tomatoes,2023,1097111.0,3803598.23,3466.9,28.05,1289.4
Unmanufactured tobacco,1961,19424.0,13630.0,701.7,26.67,1107.1
Unmanufactured tobacco,1962,19424.0,13608.0,700.6,26.46,1217.7
Unmanufactured tobacco,1963,15782.0,7375.0,467.3,26.54,1040.0
Unmanufactured tobacco,1964,19425.0,13059.0,672.3,26.7,1230.3
Unmanufactured tobacco,1965,20234.0,15104.0,746.5,26.55,1190.5
Unmanufactured tobacco,1966,16592.0,10909.0,657.5,26.44,1070.6
Unmanufactured tobacco,1967,16996.0,11083.0,652.1,26.72,1210.4
Unmanufactured tobacco,1968,19425.0,12477.0,642.3,26.8,1059.3
Unmanufactured tobacco,1969,16997.0,10339.0,608.3,26.6,1192.2
Unmanufactured tobacco,1970,21043.0,11177.0,531.2,26.88,1260.3
Unmanufactured tobacco,1971,38040.0,17500.0,460.0,26.78,1260.3
Unmanufactured tobacco,1972,24000.0,13000.0,541.7,26.86,1075.2
Unmanufactured tobacco,1973,23000.0,11530.0,501.3,26.68,1008.8
Unmanufactured tobacco,1974,25500.0,11930.0,467.8,26.82,1094.8
Unmanufactured tobacco,1975,31984.0,17595.0,550.1,26.86,1166.0
Unmanufactured tobacco,1976,27702.0,13883.0,501.2,26.68,1231.6
Unmanufactured tobacco,1977,19250.0,10245.0,532.2,26.96,1008.5
Unmanufactured tobacco,1978,23880.0,12150.0,508.8,26.99,1006.3
Unmanufactured tobacco,1979,20530.0,12340.0,601.1,26.87,1174.5
Unmanufactured tobacco,1980,20680.0,13000.0,628.6,26.93,1281.3
Unmanufactured tobacco,1981,16266.0,10483.0,644.5,26.89,1066.1
Unmanufactured tobacco,1982,16060.0,4112.0,256.0,26.85,1012.4
Unmanufactured tobacco,1983,13550.0,2533.0,186.9,27.17,1283.4
Unmanufactured tobacco,1984,19000.0,9500.0,500.0,27.06,1230.6
Unmanufactured tobacco,1985,19500.0,10500.0,538.5,27.19,1216.0
Unmanufactured tobacco,1986,20000.0,9000.0,450.0,27.3,1173.7
Unmanufactured tobacco,1987,21000.0,8000.0,381.0,27.2,1266.7
Unmanufactured tobacco,1988,21000.0,10000.0,476.2,27.25,1297.6
Unmanufactured tobacco,1989,21220.0,9890.0,466.1,27.13,1295.9
Unmanufactured tobacco,1990,22000.0,9000.0,409.1,27.14,1120.2
Unmanufactured tobacco,1991,18522.0,9000.0,485.9,27.08,1227.2
Unmanufactured tobacco,1992,18934.0,9400.0,496.4,27.23,1239.5
Unmanufactured tobacco,1993,18158.0,9200.0,506.7,27.46,1002.0
Unmanufactured tobacco,1994,17995.0,9300.0,516.8,27.32,1266.4
Unmanufactured tobacco,1995,17463.0,9200.0,526.8,27.46,1118.0
Unmanufactured tobacco,1996,21757.0,11767.28,540.8,27.25,1025.4
Unmanufactured tobacco,1997,26693.0,14652.66,548.9,27.44,1167.7
Unmanufactured tobacco,1998,31529.0,17541.49,556.4,27.35,1239.0
Unmanufactured tobacco,1999,35000.0,21000.0,600.0,27.42,1069.5
Unmanufactured tobacco,2000,37000.0,22000.0,594.6,27.39,1084.2
Unmanufactured tobacco,2001,28000.0,17000.0,607.1,27.62,1176.1
Unmanufactured tobacco,2002,28000.0,17000.0,607.1,27.68,1273.3
Unmanufactured tobacco,2003,26000.0,16000.0,615.4,27.54,1123.4
Unmanufactured tobacco,2004,25000.0,15000.0,600.0,27.49,1128.7
Unmanufactured tobacco,2005,25000.0,15000.0,600.0,27.71,1165.0
Unmanufactured tobacco,2006,23000.0,14000.0,608.7,27.61,1241.6
Unmanufactured tobacco,2007,19000.0,9000.0,473.7,27.68,1253.3
Unmanufactured tobacco,2008,18000.0,12000.0,666.7,27.71,1205.1
Unmanufactured tobacco,2009,18281.0,11558.19,632.2,27.82,1122.1
Unmanufactured tobacco,2010,14789.0,9066.37,613.1,27.67,1228.7
Unmanufactured tobacco,2011,12600.0,7667.66,608.5,27.75,1159.5
Unmanufactured tobacco,2012,10883.0,6651.85,611.2,27.66,1097.6
Unmanufactured tobacco,2013,9375.0,5748.51,613.2,27.78,1001.1
Unmanufactured tobacco,2014,9133.0,5435.52,595.1,27.66,1294.9
Unmanufactured tobacco,2015,9500.0,5000.0,526.3,27.69,1300.0
Unmanufactured tobacco,2016,9700.0,5500.0,567.0,27.91,1014.0
Unmanufactured tobacco,2017,9800.0,6000.0,612.2,28.03,1030.1
Unmanufactured tobacco,2018,9667.0,5500.0,569.0,27.76,1250.1
Unmanufactured tobacco,2019,9722.0,5666.67,582.9,27.83,1147.7
Unmanufactured tobacco,2020,9730.0,5722.22,588.1,27.92,1251.8
Unmanufactured tobacco,2021,9706.0,5629.63,580.0,28.01,1049.9
Unmanufactured tobacco,2022,9719.0,5672.84,583.7,28.17,1131.6
Unmanufactured tobacco,2023,9718.0,5674.9,583.9,28.05,1289.4
Wheat,1961,9000.0,16000.0,1777.8,26.67,1107.1
Wheat,1962,9000.0,16000.0,1777.8,26.46,1217.7
Wheat,1963,9000.0,16000.0,1777.8,26.54,1040.0
Wheat,1964,11000.0,20000.0,1818.2,26.7,1230.3
Wheat,1965,11000.0,20000.0,1818.2,26.55,1190.5
Wheat,1966,11000.0,20000.0,1818.2,26.44,1070.6
Wheat,1967,11000.0,21000.0,1909.1,26.72,1210.4
Wheat,1968,11000.0,20000.0,1818.2,26.8,1059.3
Wheat,1969,11000.0,20000.0,1818.2,26.6,1192.2
Wheat,1970,11000.0,19000.0,1727.3,26.88,1260.3
Wheat,1971,11500.0,20000.0,1739.1,26.78,1260.3
Wheat,1972,11500.0,20000.0,1739.1,26.86,1075.2
Wheat,1973,10500.0,15000.0,1428.6,26.68,1008.8
Wheat,1974,12000.0,18000.0,1500.0,26.82,1094.8
Wheat,1975,11000.0,18000.0,1636.4,26.86,1166.0
Wheat,1976,10000.0,18000.0,1800.0,26.68,1231.6
Wheat,1977,10000.0,20000.0,2000.0,26.96,1008.5
Wheat,1978,10000.0,20000.0,2000.0,26.99,1006.3
Wheat,1979,10000.0,22000.0,2200.0,26.87,1174.5
Wheat,1980,10000.0,24000.0,2400.0,26.93,1281.3
Wheat,1981,10000.0,26000.0,2600.0,26.89,1066.1
Wheat,1982,10000.0,26000.0,2600.0,26.85,1012.4
Wheat,1983,14000.0,26000.0,1857.1,27.17,1283.4
Wheat,1984,16000.0,27000.0,1687.5,27.06,1230.6
Wheat,1985,55000.0,113000.0,2054.5,27.19,1216.0
Wheat,1986,67000.0,132000.0,1970.1,27.3,1173.7
Wheat,1987,72000.0,139000.0,1930.6,27.2,1266.7
Wheat,1988,40000.0,50000.0,1250.0,27.25,1297.6
Wheat,1989,50000.0,60000.0,1200.0,27.13,1295.9
Wheat,1990,60000.0,50000.0,833.3,27.14,1120.2
Wheat,1991,50000.0,60000.0,1200.0,27.08,1227.2
Wheat,1992,30000.0,40000.0,1333.3,27.23,1239.5
Wheat,1993,14000.0,32600.0,2328.6,27.46,1002.0
Wheat,1994,15000.0,35200.0,2346.7,27.32,1266.4
Wheat,1995,20000.0,43600.0,2180.0,27.46,1118.0
Wheat,1996,23000.0,47000.0,2043.5,27.25,1025.4
Wheat,1997,25000.0,66000.0,2640.0,27.44,1167.7
Wheat,1998,49000.0,98000.0,2000.0,27.35,1239.0
Wheat,1999,50200.0,101000.0,2012.0,27.42,1069.5
Wheat,2000,52000.0,73000.0,1403.8,27.39,1084.2
Wheat,2001,52000.0,51000.0,980.8,27.62,1176.1
Wheat,2002,55000.0,54000.0,981.8,27.68,1273.3
Wheat,2003,56000.0,58000.0,1035.7,27.54,1123.4
Wheat,2004,58000.0,62000.0,1069.0,27.49,1128.7
Wheat,2005,60000.0,66000.0,1100.0,27.71,1165.0
Wheat,2006,63000.0,71000.0,1127.0,27.61,1241.6
Wheat,2007,26000.0,44000.0,1692.3,27.68,1253.3
Wheat,2008,32000.0,53000.0,1656.3,27.71,1205.1
Wheat,2009,48000.0,80000.0,1666.7,27.82,1122.1
Wheat,2010,74399.0,110440.62,1484.4,27.67,1228.7
Wheat,2011,128992.0,165000.0,1279.1,27.75,1159.5
Wheat,2012,98148.0,100000.0,1018.9,27.66,1097.6
Wheat,2013,80000.0,80000.0,1000.0,27.78,1001.1
Wheat,2014,70000.0,91300.0,1304.3,27.66,1294.9
Wheat,2015,60000.0,60000.0,1000.0,27.69,1300.0
Wheat,2016,60000.0,60000.0,1000.0,27.91,1014.0
Wheat,2017,49322.0,82758.0,1677.9,28.03,1030.1
Wheat,2018,51548.0,88362.0,1714.2,27.76,1250.1
Wheat,2019,51646.0,86900.0,1682.6,27.83,1147.7
Wheat,2020,50000.0,55000.0,1100.0,27.92,1251.8
Wheat,2021,11820.0,36944.0,3125.5,28.01,1049.9
Wheat,2022,15727.0,34427.11,2189.1,28.17,1131.6
Wheat,2023,33247.0,52757.03,1586.8,28.05,1289.4
Yams,1961,450000.0,3500000.0,7777.8,26.67,1107.1
Yams,1962,450000.0,3500000.0,7777.8,26.46,1217.7
Yams,1963,550000.0,4500000.0,8181.8,26.54,1040.0
Yams,1964,600000.0,5000000.0,8333.3,26.7,1230.3
Yams,1965,700000.0,6000000.0,8571.4,26.55,1190.5
Yams,1966,742000.0,6987000.0,9416.4,26.44,1070.6
Yams,1967,771000.0,7806000.0,10124.5,26.72,1210.4
Yams,1968,1068000.0,8233000.0,7708.8,26.8,1059.3
Yams,1969,1043000.0,9785000.0,9381.6,26.6,1192.2
Yams,1970,1237000.0,12033000.0,9727.6,26.88,1260.3
Yams,1971,1236000.0,9766000.0,7901.3,26.78,1260.3
Yams,1972,932000.0,6900000.0,7403.4,26.86,1075.2
Yams,1973,948000.0,6935000.0,7315.4,26.68,1008.8
Yams,1974,671000.0,7160000.0,10670.6,26.82,1094.8
Yams,1975,776000.0,8621000.0,11109.5,26.86,1166.0
Yams,1976,679000.0,6556000.0,9655.4,26.68,1231.6
Yams,1977,577000.0,6376000.0,11050.3,26.96,1008.5
Yams,1978,471000.0,5780000.0,12271.8,26.99,1006.3
Yams,1979,481000.0,5256000.0,10927.2,26.87,1174.5
Yams,1980,498000.0,5248000.0,10538.2,26.93,1281.3
Yams,1981,926000.0,5212000.0,5628.5,26.89,1066.1
